team,player_id,player_name,position,season,depth,targets,receptions,receiving_yards,receiving_air_yards,yards_after_catch,reception_td,reception_fumble_lost,PositionEncoded
PIT,00-0036336,Anthony McFarland,RB,2023,2.0,2.0,2.0,11.0,4.0,7.0,0.0,0.0,0
CHI,00-0034353,Anthony Miller,WR,2018,2.0,54.0,33.0,423.0,604.0,170.0,7.0,0.0,1
CHI,00-0034353,Anthony Miller,WR,2019,2.0,85.0,52.0,656.0,865.0,217.0,2.0,0.0,1
CHI,00-0034353,Anthony Miller,WR,2020,2.0,76.0,49.0,485.0,735.0,148.0,2.0,1.0,1
HOU,00-0034353,Anthony Miller,WR,2021,2.0,12.0,6.0,25.0,76.0,10.0,1.0,0.0,1
CLE,00-0036999,Anthony Schwartz,WR,2021,2.0,23.0,10.0,135.0,396.0,10.0,1.0,0.0,1
CLE,00-0036999,Anthony Schwartz,WR,2022,2.0,10.0,4.0,51.0,142.0,27.0,0.0,1.0,1
KC,00-0028074,Anthony Sherman,RB,2020,1.0,2.0,1.0,5.0,8.0,7.0,1.0,0.0,0
DET,00-0038627,Antoine Green,WR,2023,2.0,2.0,1.0,2.0,11.0,1.0,0.0,0.0,1
ARI,00-0035126,Antoine Wesley,WR,2021,2.0,32.0,19.0,208.0,317.0,61.0,3.0,0.0,1
ATL,00-0026855,Antone Smith,RB,2012,3.0,1.0,0.0,0.0,-5.0,0.0,0.0,0.0,0
ATL,00-0026855,Antone Smith,RB,2013,2.0,3.0,2.0,10.0,46.0,5.0,0.0,0.0,0
ATL,00-0026855,Antone Smith,RB,2014,3.0,15.0,13.0,222.0,-5.0,233.0,3.0,0.0,0
CHI,00-0026855,Antone Smith,RB,2015,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TB,00-0026855,Antone Smith,RB,2016,3.0,9.0,6.0,77.0,35.0,74.0,0.0,0.0,0
TEN,00-0030789,Antonio Andrews,RB,2014,3.0,2.0,2.0,11.0,2.0,9.0,0.0,0.0,0
TEN,00-0030789,Antonio Andrews,RB,2015,2.0,29.0,21.0,174.0,43.0,175.0,0.0,0.0,0
TEN,00-0030789,Antonio Andrews,RB,2016,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PIT,00-0027793,Antonio Brown,WR,2012,2.0,106.0,66.0,787.0,1059.0,348.0,5.0,1.0,1
PIT,00-0027793,Antonio Brown,WR,2013,1.0,166.0,110.0,1443.0,1763.0,570.0,8.0,0.0,1
PIT,00-0027793,Antonio Brown,WR,2014,1.0,182.0,129.0,1700.0,1823.0,600.0,13.0,1.0,1
PIT,00-0027793,Antonio Brown,WR,2015,1.0,197.0,136.0,1845.0,2110.0,600.0,10.0,1.0,1
PIT,00-0027793,Antonio Brown,WR,2016,1.0,157.0,106.0,1284.0,1584.0,434.0,12.0,0.0,1
PIT,00-0027793,Antonio Brown,WR,2017,1.0,165.0,101.0,1535.0,2187.0,481.0,11.0,0.0,1
PIT,00-0027793,Antonio Brown,WR,2018,1.0,168.0,104.0,1297.0,1891.0,485.0,15.0,0.0,1
NE,00-0027793,Antonio Brown,WR,2019,2.0,8.0,4.0,56.0,92.0,7.0,1.0,0.0,1
TB,00-0027793,Antonio Brown,WR,2020,2.0,62.0,45.0,483.0,549.0,251.0,4.0,0.0,1
TB,00-0027793,Antonio Brown,WR,2021,2.0,62.0,42.0,545.0,734.0,190.0,4.0,0.0,1
CLE,00-0034772,Antonio Callaway,WR,2018,2.0,82.0,43.0,588.0,1093.0,236.0,7.0,1.0,1
CLE,00-0034772,Antonio Callaway,WR,2019,2.0,15.0,8.0,89.0,153.0,44.0,0.0,0.0,1
MIA,00-0034772,Antonio Callaway,WR,2020,3.0,4.0,2.0,20.0,28.0,3.0,0.0,0.0,1
WAS,00-0036340,Antonio Gandy-Golden,WR,2020,2.0,7.0,1.0,3.0,79.0,1.0,0.0,0.0,1
WAS,00-0036328,Antonio Gibson,RB,2020,2.0,44.0,36.0,247.0,-36.0,301.0,0.0,2.0,0
WAS,00-0036328,Antonio Gibson,RB,2021,1.0,53.0,42.0,294.0,-9.0,333.0,3.0,1.0,0
WAS,00-0036328,Antonio Gibson,RB,2022,1.0,58.0,46.0,353.0,69.0,297.0,2.0,0.0,0
WAS,00-0036328,Antonio Gibson,RB,2023,2.0,59.0,48.0,389.0,-2.0,377.0,2.0,1.0,0
BUF,00-0036188,Antonio Williams,RB,2020,3.0,1.0,1.0,20.0,4.0,16.0,0.0,0.0,0
NYJ,00-0033916,ArDarius Stewart,WR,2017,2.0,13.0,6.0,82.0,112.0,19.0,0.0,0.0,1
HOU,00-0026796,Arian Foster,RB,2012,1.0,58.0,40.0,217.0,-46.0,274.0,2.0,0.0,0
HOU,00-0026796,Arian Foster,RB,2013,1.0,35.0,22.0,183.0,-14.0,209.0,1.0,0.0,0
HOU,00-0026796,Arian Foster,RB,2014,1.0,59.0,38.0,327.0,175.0,259.0,5.0,0.0,0
HOU,00-0026796,Arian Foster,RB,2015,1.0,28.0,22.0,227.0,90.0,161.0,2.0,0.0,0
MIA,00-0026796,Arian Foster,RB,2016,1.0,10.0,6.0,78.0,39.0,68.0,0.0,0.0,0
CHI,00-0028565,Armando Allen,RB,2012,3.0,3.0,2.0,16.0,-11.0,23.0,0.0,0.0,0
CIN,00-0028400,Armon Binns,WR,2012,2.0,40.0,24.0,277.0,348.0,112.0,1.0,1.0,1
TB,00-0027654,Arrelious Benn,WR,2012,2.0,6.0,4.0,26.0,20.0,23.0,0.0,0.0,1
JAX,00-0027654,Arrelious Benn,WR,2016,3.0,10.0,5.0,116.0,113.0,53.0,1.0,0.0,1
JAX,00-0027654,Arrelious Benn,WR,2017,2.0,2.0,1.0,12.0,14.0,2.0,0.0,0.0,1
CHI,00-0036208,Artavis Pierce,RB,2020,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IND,00-0035021,Ashton Dulin,WR,2019,3.0,2.0,2.0,17.0,-6.0,23.0,0.0,0.0,1
IND,00-0035021,Ashton Dulin,WR,2020,2.0,6.0,3.0,53.0,31.0,28.0,0.0,0.0,1
IND,00-0035021,Ashton Dulin,WR,2021,2.0,22.0,13.0,173.0,304.0,50.0,2.0,0.0,1
IND,00-0035021,Ashton Dulin,WR,2022,2.0,22.0,15.0,207.0,252.0,35.0,1.0,0.0,1
CIN,00-0034686,Auden Tate,WR,2018,3.0,12.0,4.0,35.0,122.0,2.0,0.0,0.0,1
CIN,00-0034686,Auden Tate,WR,2019,1.0,80.0,40.0,575.0,933.0,134.0,2.0,1.0,1
CIN,00-0034686,Auden Tate,WR,2020,2.0,22.0,14.0,150.0,207.0,58.0,0.0,0.0,1
CIN,00-0034686,Auden Tate,WR,2021,2.0,4.0,3.0,39.0,45.0,21.0,1.0,0.0,1
NO,00-0033382,Austin Carr,WR,2018,2.0,14.0,9.0,97.0,131.0,22.0,2.0,0.0,1
NO,00-0033382,Austin Carr,WR,2019,3.0,4.0,1.0,9.0,41.0,4.0,0.0,0.0,1
NO,00-0033382,Austin Carr,WR,2020,3.0,4.0,3.0,27.0,32.0,11.0,1.0,0.0,1
IND,00-0027092,Austin Collie,WR,2012,2.0,1.0,1.0,6.0,4.0,2.0,0.0,0.0,1
NE,00-0027092,Austin Collie,WR,2013,3.0,11.0,6.0,63.0,130.0,4.0,0.0,0.0,1
LAC,00-0033699,Austin Ekeler,RB,2017,2.0,35.0,27.0,279.0,40.0,246.0,3.0,1.0,0
LAC,00-0033699,Austin Ekeler,RB,2018,2.0,53.0,39.0,404.0,40.0,411.0,3.0,1.0,0
LAC,00-0033699,Austin Ekeler,RB,2019,2.0,108.0,92.0,993.0,136.0,940.0,8.0,1.0,0
LAC,00-0033699,Austin Ekeler,RB,2020,1.0,65.0,54.0,403.0,-78.0,473.0,2.0,0.0,0
LAC,00-0033699,Austin Ekeler,RB,2021,1.0,95.0,70.0,649.0,171.0,627.0,9.0,3.0,0
LAC,00-0033699,Austin Ekeler,RB,2022,1.0,127.0,107.0,708.0,-101.0,843.0,5.0,1.0,0
LAC,00-0033699,Austin Ekeler,RB,2023,1.0,74.0,51.0,424.0,-82.0,521.0,2.0,2.0,0
NYG,00-0035869,Austin Mack,WR,2020,2.0,11.0,7.0,91.0,91.0,37.0,0.0,0.0,1
LA,00-0036841,Austin Trammell,WR,2022,3.0,4.0,2.0,13.0,30.0,0.0,0.0,0.0,1
LA,00-0036841,Austin Trammell,WR,2023,1.0,7.0,4.0,29.0,25.0,35.0,0.0,0.0,1
SF,00-0035187,Austin Walter,RB,2020,3.0,1.0,1.0,27.0,-6.0,33.0,0.0,0.0,0
NYJ,00-0035187,Austin Walter,RB,2021,3.0,3.0,2.0,9.0,-9.0,13.0,0.0,0.0,0
ATL,00-0036950,Avery Williams,RB,2022,2.0,14.0,13.0,61.0,-27.0,85.0,0.0,0.0,0
PIT,00-0028170,Baron Batch,RB,2012,2.0,5.0,4.0,31.0,20.0,30.0,0.0,0.0,0
SEA,00-0024463,Ben Obomanu,WR,2012,2.0,9.0,4.0,58.0,132.0,21.0,0.0,0.0,1
NYJ,00-0024463,Ben Obomanu,WR,2013,3.0,1.0,1.0,8.0,6.0,2.0,0.0,0.0,1
LA,00-0036862,Ben Skowronek,WR,2021,2.0,20.0,11.0,133.0,210.0,53.0,0.0,0.0,1
LA,00-0036862,Ben Skowronek,WR,2022,2.0,61.0,39.0,376.0,475.0,142.0,0.0,0.0,1
LA,00-0036862,Ben Skowronek,WR,2023,2.0,12.0,8.0,66.0,88.0,30.0,1.0,0.0,1
HOU,00-0027890,Ben Tate,RB,2012,2.0,11.0,11.0,49.0,9.0,40.0,0.0,0.0,0
HOU,00-0027890,Ben Tate,RB,2013,2.0,49.0,34.0,140.0,-34.0,160.0,0.0,0.0,0
CLE,00-0027890,Ben Tate,RB,2014,2.0,12.0,9.0,60.0,17.0,45.0,0.0,0.0,0
CIN,00-0025860,BenJarvus Green-Ellis,RB,2012,1.0,29.0,22.0,104.0,25.0,90.0,1.0,0.0,0
CIN,00-0025860,BenJarvus Green-Ellis,RB,2013,1.0,8.0,4.0,22.0,25.0,8.0,0.0,0.0,0
DEN,00-0030670,Bennie Fowler,WR,2015,3.0,25.0,16.0,203.0,203.0,97.0,0.0,0.0,1
DEN,00-0030670,Bennie Fowler,WR,2016,2.0,24.0,11.0,145.0,286.0,64.0,2.0,0.0,1
DEN,00-0030670,Bennie Fowler,WR,2017,2.0,56.0,29.0,350.0,574.0,107.0,4.0,0.0,1
NYG,00-0030670,Bennie Fowler,WR,2018,3.0,27.0,16.0,199.0,261.0,76.0,1.0,0.0,1
NYG,00-0030670,Bennie Fowler,WR,2019,2.0,37.0,23.0,195.0,370.0,29.0,0.0,0.0,1
NO,00-0030670,Bennie Fowler,WR,2020,2.0,6.0,2.0,11.0,47.0,1.0,0.0,0.0,1
LA,00-0029795,Benny Cunningham,RB,2016,1.0,21.0,16.0,91.0,21.0,80.0,0.0,0.0,0
CHI,00-0029795,Benny Cunningham,RB,2017,2.0,26.0,20.0,242.0,-14.0,243.0,2.0,1.0,0
CHI,00-0029795,Benny Cunningham,RB,2018,2.0,2.0,1.0,9.0,-14.0,13.0,0.0,0.0,0
PIT,00-0035217,Benny Snell,RB,2019,3.0,4.0,3.0,23.0,-2.0,22.0,0.0,0.0,0
PIT,00-0035217,Benny Snell,RB,2020,2.0,14.0,10.0,61.0,-27.0,88.0,0.0,0.0,0
PIT,00-0035217,Benny Snell,RB,2021,2.0,4.0,2.0,13.0,-4.0,20.0,0.0,0.0,0
PIT,00-0035217,Benny Snell,RB,2022,3.0,2.0,2.0,17.0,-1.0,18.0,0.0,0.0,0
BAL,00-0029264,Bernard Pierce,RB,2012,2.0,11.0,7.0,47.0,-4.0,43.0,0.0,0.0,0
BAL,00-0029264,Bernard Pierce,RB,2013,2.0,25.0,20.0,104.0,5.0,113.0,0.0,0.0,0
BAL,00-0029264,Bernard Pierce,RB,2014,2.0,6.0,2.0,13.0,7.0,10.0,0.0,0.0,0
JAX,00-0029264,Bernard Pierce,RB,2015,3.0,5.0,3.0,7.0,32.0,2.0,0.0,0.0,0
TB,00-0030743,Bernard Reedy,WR,2017,2.0,2.0,2.0,21.0,13.0,8.0,0.0,0.0,1
CIN,00-0026941,Bernard Scott,RB,2012,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BAL,00-0026941,Bernard Scott,RB,2013,3.0,2.0,2.0,10.0,1.0,9.0,0.0,0.0,0
ATL,00-0038542,Bijan Robinson,RB,2023,1.0,86.0,58.0,487.0,24.0,519.0,4.0,0.0,0
NYJ,00-0028064,Bilal Powell,RB,2012,2.0,36.0,17.0,140.0,82.0,120.0,0.0,0.0,0
NYJ,00-0028064,Bilal Powell,RB,2013,1.0,57.0,36.0,272.0,-2.0,313.0,0.0,0.0,0
NYJ,00-0028064,Bilal Powell,RB,2014,3.0,15.0,11.0,92.0,-11.0,96.0,0.0,0.0,0
NYJ,00-0028064,Bilal Powell,RB,2015,2.0,63.0,47.0,388.0,66.0,420.0,2.0,0.0,0
NYJ,00-0028064,Bilal Powell,RB,2016,2.0,74.0,58.0,384.0,-33.0,416.0,1.0,1.0,0
NYJ,00-0028064,Bilal Powell,RB,2017,1.0,33.0,23.0,170.0,36.0,143.0,0.0,1.0,0
NYJ,00-0028064,Bilal Powell,RB,2018,2.0,18.0,11.0,110.0,89.0,84.0,2.0,0.0,0
NYJ,00-0028064,Bilal Powell,RB,2019,3.0,12.0,7.0,33.0,21.0,45.0,0.0,0.0,0
TEN,00-0031413,Bishop Sankey,RB,2014,2.0,23.0,18.0,133.0,-13.0,148.0,0.0,0.0,0
TEN,00-0031413,Bishop Sankey,RB,2015,2.0,22.0,14.0,139.0,10.0,137.0,1.0,0.0,0
GB,00-0037091,Bo Melton,WR,2023,2.0,24.0,16.0,218.0,267.0,37.0,1.0,0.0,1
DET,00-0034432,Bo Scarbrough,RB,2019,2.0,4.0,1.0,5.0,-8.0,8.0,0.0,0.0,0
TB,00-0033434,Bobo Wilson,WR,2017,3.0,1.0,1.0,18.0,18.0,0.0,1.0,0.0,1
TB,00-0033434,Bobo Wilson,WR,2018,3.0,5.0,4.0,52.0,54.0,20.0,0.0,0.0,1
TB,00-0033434,Bobo Wilson,WR,2019,2.0,11.0,3.0,35.0,135.0,3.0,1.0,0.0,1
PHI,00-0034414,Boston Scott,RB,2019,2.0,26.0,24.0,204.0,-46.0,273.0,0.0,0.0,0
PHI,00-0034414,Boston Scott,RB,2020,2.0,36.0,25.0,212.0,95.0,181.0,1.0,0.0,0
PHI,00-0034414,Boston Scott,RB,2021,2.0,16.0,13.0,83.0,-9.0,96.0,0.0,0.0,0
PHI,00-0034414,Boston Scott,RB,2022,2.0,6.0,5.0,15.0,-10.0,20.0,0.0,0.0,0
PHI,00-0034414,Boston Scott,RB,2023,2.0,6.0,4.0,52.0,31.0,43.0,0.0,0.0,0
BUF,00-0024318,Brad Smith,WR,2012,3.0,22.0,14.0,152.0,192.0,44.0,2.0,0.0,1
PHI,00-0024318,Brad Smith,WR,2013,3.0,2.0,2.0,27.0,11.0,16.0,0.0,0.0,1
PHI,00-0024318,Brad Smith,WR,2014,2.0,3.0,1.0,11.0,17.0,13.0,0.0,0.0,1
LA,00-0031818,Bradley Marquez,WR,2016,2.0,7.0,3.0,37.0,49.0,22.0,0.0,0.0,1
CHI,00-0032482,Bralon Addison,WR,2016,3.0,1.0,1.0,11.0,3.0,8.0,0.0,0.0,1
LAC,00-0031277,Branden Oliver,RB,2017,3.0,11.0,6.0,26.0,-5.0,31.0,0.0,0.0,0
NO,00-0031236,Brandin Cooks,WR,2014,2.0,69.0,53.0,550.0,566.0,170.0,3.0,0.0,1
NO,00-0031236,Brandin Cooks,WR,2015,2.0,129.0,84.0,1138.0,1597.0,384.0,9.0,0.0,1
NO,00-0031236,Brandin Cooks,WR,2016,1.0,117.0,78.0,1173.0,1522.0,384.0,8.0,0.0,1
NE,00-0031236,Brandin Cooks,WR,2017,1.0,115.0,65.0,1084.0,1759.0,227.0,7.0,0.0,1
LA,00-0031236,Brandin Cooks,WR,2018,1.0,117.0,80.0,1204.0,1498.0,346.0,5.0,0.0,1
LA,00-0031236,Brandin Cooks,WR,2019,1.0,73.0,42.0,583.0,1004.0,169.0,2.0,0.0,1
HOU,00-0031236,Brandin Cooks,WR,2020,1.0,119.0,81.0,1143.0,1408.0,338.0,6.0,0.0,1
HOU,00-0031236,Brandin Cooks,WR,2021,1.0,134.0,90.0,1035.0,1423.0,342.0,6.0,0.0,1
HOU,00-0031236,Brandin Cooks,WR,2022,1.0,93.0,57.0,699.0,1013.0,205.0,4.0,0.0,1
DAL,00-0031236,Brandin Cooks,WR,2023,1.0,82.0,54.0,659.0,1069.0,125.0,8.0,0.0,1
SF,00-0036261,Brandon Aiyuk,WR,2020,2.0,96.0,60.0,751.0,902.0,289.0,5.0,0.0,1
SF,00-0036261,Brandon Aiyuk,WR,2021,1.0,86.0,56.0,836.0,813.0,349.0,5.0,1.0,1
SF,00-0036261,Brandon Aiyuk,WR,2022,2.0,114.0,78.0,1015.0,1143.0,375.0,8.0,1.0,1
SF,00-0036261,Brandon Aiyuk,WR,2023,1.0,105.0,75.0,1342.0,1467.0,362.0,7.0,1.0,1
NE,00-0029239,Brandon Bolden,RB,2012,2.0,2.0,2.0,11.0,1.0,10.0,0.0,0.0,0
NE,00-0029239,Brandon Bolden,RB,2013,2.0,29.0,21.0,152.0,13.0,159.0,0.0,0.0,0
NE,00-0029239,Brandon Bolden,RB,2014,2.0,6.0,2.0,8.0,-4.0,11.0,0.0,0.0,0
NE,00-0029239,Brandon Bolden,RB,2015,1.0,30.0,19.0,180.0,65.0,129.0,2.0,0.0,0
NE,00-0029239,Brandon Bolden,RB,2016,2.0,4.0,2.0,15.0,33.0,13.0,0.0,0.0,0
NE,00-0029239,Brandon Bolden,RB,2017,3.0,4.0,1.0,7.0,-5.0,13.0,0.0,0.0,0
MIA,00-0029239,Brandon Bolden,RB,2018,3.0,3.0,3.0,13.0,-6.0,19.0,1.0,0.0,0
NE,00-0029239,Brandon Bolden,RB,2019,2.0,11.0,9.0,111.0,66.0,59.0,2.0,0.0,0
NE,00-0029239,Brandon Bolden,RB,2021,2.0,49.0,41.0,405.0,14.0,416.0,2.0,0.0,0
LV,00-0029239,Brandon Bolden,RB,2022,2.0,9.0,9.0,57.0,30.0,27.0,1.0,0.0,0
LV,00-0029239,Brandon Bolden,RB,2023,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NO,00-0030801,Brandon Coleman,WR,2015,2.0,49.0,30.0,454.0,680.0,120.0,2.0,0.0,1
NO,00-0030801,Brandon Coleman,WR,2016,2.0,38.0,26.0,281.0,425.0,74.0,3.0,0.0,1
NO,00-0030801,Brandon Coleman,WR,2017,2.0,37.0,23.0,364.0,325.0,143.0,4.0,2.0,1
MIA,00-0026937,Brandon Gibson,WR,2013,2.0,43.0,30.0,326.0,373.0,113.0,4.0,0.0,1
MIA,00-0026937,Brandon Gibson,WR,2014,2.0,51.0,29.0,295.0,488.0,109.0,1.0,0.0,1
CLE,00-0025450,Brandon Jackson,RB,2012,3.0,4.0,2.0,20.0,-11.0,27.0,0.0,0.0,0
SF,00-0023545,Brandon Jacobs,RB,2012,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NYG,00-0023545,Brandon Jacobs,RB,2013,2.0,7.0,2.0,13.0,-6.0,15.0,0.0,0.0,0
DEN,00-0037382,Brandon Johnson,WR,2022,2.0,14.0,6.0,42.0,180.0,13.0,2.0,0.0,1
DEN,00-0037382,Brandon Johnson,WR,2023,2.0,31.0,19.0,286.0,328.0,89.0,4.0,0.0,1
CAR,00-0027681,Brandon LaFell,WR,2012,2.0,76.0,44.0,677.0,765.0,312.0,5.0,0.0,1
CAR,00-0027681,Brandon LaFell,WR,2013,1.0,85.0,49.0,627.0,977.0,257.0,5.0,0.0,1
NE,00-0027681,Brandon LaFell,WR,2014,2.0,119.0,74.0,953.0,1265.0,368.0,9.0,1.0,1
NE,00-0027681,Brandon LaFell,WR,2015,2.0,74.0,37.0,515.0,1006.0,224.0,0.0,0.0,1
CIN,00-0027681,Brandon LaFell,WR,2016,1.0,107.0,64.0,862.0,1071.0,344.0,6.0,0.0,1
CIN,00-0027681,Brandon LaFell,WR,2017,1.0,89.0,52.0,548.0,774.0,239.0,3.0,0.0,1
NE,00-0022097,Brandon Lloyd,WR,2012,1.0,130.0,74.0,911.0,1740.0,168.0,4.0,0.0,1
SF,00-0022097,Brandon Lloyd,WR,2014,2.0,35.0,14.0,294.0,677.0,74.0,2.0,0.0,1
CHI,00-0024334,Brandon Marshall,WR,2012,1.0,195.0,118.0,1508.0,2411.0,347.0,12.0,0.0,1
CHI,00-0024334,Brandon Marshall,WR,2013,1.0,165.0,100.0,1299.0,1986.0,283.0,13.0,0.0,1
CHI,00-0024334,Brandon Marshall,WR,2014,1.0,106.0,61.0,721.0,1241.0,224.0,8.0,1.0,1
NYJ,00-0024334,Brandon Marshall,WR,2015,1.0,173.0,109.0,1502.0,2102.0,438.0,14.0,3.0,1
NYJ,00-0024334,Brandon Marshall,WR,2016,1.0,128.0,59.0,792.0,1602.0,176.0,4.0,0.0,1
NYG,00-0024334,Brandon Marshall,WR,2017,1.0,33.0,18.0,154.0,341.0,39.0,0.0,0.0,1
SEA,00-0024334,Brandon Marshall,WR,2018,2.0,23.0,11.0,136.0,257.0,23.0,1.0,0.0,1
DET,00-0034646,Brandon Powell,WR,2018,2.0,17.0,11.0,129.0,57.0,115.0,0.0,0.0,1
ATL,00-0034646,Brandon Powell,WR,2020,1.0,18.0,12.0,69.0,83.0,34.0,2.0,1.0,1
LA,00-0034646,Brandon Powell,WR,2022,1.0,32.0,24.0,156.0,48.0,184.0,0.0,0.0,1
MIN,00-0034646,Brandon Powell,WR,2023,2.0,44.0,29.0,324.0,332.0,104.0,1.0,0.0,1
DEN,00-0015754,Brandon Stokley,WR,2012,2.0,59.0,45.0,544.0,589.0,148.0,5.0,0.0,1
BAL,00-0015754,Brandon Stokley,WR,2013,2.0,21.0,13.0,115.0,174.0,60.0,0.0,0.0,1
CIN,00-0027057,Brandon Tate,WR,2012,1.0,25.0,13.0,211.0,309.0,64.0,3.0,0.0,1
CIN,00-0027057,Brandon Tate,WR,2013,2.0,2.0,1.0,6.0,13.0,0.0,0.0,0.0,1
CIN,00-0027057,Brandon Tate,WR,2014,1.0,26.0,17.0,193.0,296.0,71.0,1.0,0.0,1
CIN,00-0027057,Brandon Tate,WR,2015,2.0,3.0,2.0,59.0,59.0,10.0,1.0,0.0,1
BUF,00-0027057,Brandon Tate,WR,2016,2.0,11.0,8.0,117.0,85.0,52.0,0.0,0.0,1
BUF,00-0027057,Brandon Tate,WR,2017,1.0,14.0,6.0,81.0,142.0,37.0,1.0,0.0,1
NYJ,00-0032593,Brandon Wilds,RB,2016,3.0,2.0,2.0,20.0,-3.0,23.0,0.0,0.0,0
JAX,00-0032593,Brandon Wilds,RB,2018,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MIN,00-0034052,Brandon Zylstra,WR,2018,2.0,2.0,1.0,23.0,43.0,8.0,0.0,0.0,1
CAR,00-0034052,Brandon Zylstra,WR,2019,2.0,12.0,8.0,106.0,160.0,10.0,0.0,0.0,1
CAR,00-0034052,Brandon Zylstra,WR,2020,3.0,4.0,3.0,35.0,55.0,15.0,0.0,0.0,1
CAR,00-0034052,Brandon Zylstra,WR,2021,2.0,25.0,18.0,250.0,262.0,118.0,1.0,0.0,1
NYJ,00-0034419,Braxton Berrios,WR,2019,2.0,13.0,6.0,115.0,107.0,87.0,0.0,0.0,1
NYJ,00-0034419,Braxton Berrios,WR,2020,1.0,55.0,37.0,394.0,416.0,216.0,3.0,0.0,1
NYJ,00-0034419,Braxton Berrios,WR,2021,1.0,65.0,46.0,409.0,332.0,242.0,2.0,1.0,1
NYJ,00-0034419,Braxton Berrios,WR,2022,1.0,32.0,18.0,145.0,218.0,92.0,0.0,0.0,1
MIA,00-0034419,Braxton Berrios,WR,2023,1.0,33.0,27.0,238.0,229.0,85.0,2.0,0.0,1
HOU,00-0033069,Braxton Miller,WR,2016,2.0,28.0,15.0,99.0,202.0,52.0,1.0,0.0,1
HOU,00-0033069,Braxton Miller,WR,2017,2.0,29.0,19.0,162.0,239.0,61.0,1.0,0.0,1
SEA,00-0023438,Braylon Edwards,WR,2012,2.0,35.0,18.0,199.0,486.0,33.0,1.0,0.0,1
MIA,00-0037355,Braylon Sanders,WR,2022,3.0,3.0,2.0,17.0,42.0,3.0,0.0,1.0,1
NYJ,00-0038120,Breece Hall,RB,2022,2.0,31.0,19.0,218.0,152.0,166.0,1.0,1.0,0
NYJ,00-0038120,Breece Hall,RB,2023,1.0,95.0,76.0,591.0,-48.0,649.0,4.0,0.0,0
BAL,00-0032054,Breshad Perriman,WR,2016,2.0,66.0,33.0,499.0,944.0,166.0,3.0,0.0,1
BAL,00-0032054,Breshad Perriman,WR,2017,1.0,35.0,10.0,77.0,491.0,5.0,0.0,0.0,1
CLE,00-0032054,Breshad Perriman,WR,2018,2.0,25.0,16.0,340.0,459.0,75.0,2.0,0.0,1
TB,00-0032054,Breshad Perriman,WR,2019,2.0,70.0,36.0,645.0,1128.0,127.0,7.0,0.0,1
NYJ,00-0032054,Breshad Perriman,WR,2020,1.0,60.0,30.0,505.0,906.0,160.0,3.0,0.0,1
TB,00-0032054,Breshad Perriman,WR,2022,2.0,19.0,9.0,110.0,269.0,52.0,1.0,1.0,1
MIA,00-0027077,Brian Hartline,WR,2012,1.0,131.0,74.0,1083.0,1661.0,240.0,1.0,1.0,1
MIA,00-0027077,Brian Hartline,WR,2013,1.0,133.0,76.0,1016.0,1485.0,269.0,5.0,0.0,1
MIA,00-0027077,Brian Hartline,WR,2014,1.0,63.0,39.0,485.0,710.0,132.0,2.0,0.0,1
CLE,00-0027077,Brian Hartline,WR,2015,1.0,77.0,46.0,523.0,719.0,166.0,2.0,0.0,1
CIN,00-0033567,Brian Hill,RB,2017,3.0,2.0,2.0,36.0,4.0,32.0,0.0,0.0,0
ATL,00-0033567,Brian Hill,RB,2018,3.0,2.0,1.0,9.0,7.0,5.0,0.0,0.0,0
ATL,00-0033567,Brian Hill,RB,2019,2.0,14.0,10.0,69.0,21.0,54.0,1.0,0.0,0
ATL,00-0033567,Brian Hill,RB,2020,2.0,30.0,25.0,199.0,38.0,162.0,0.0,0.0,0
CIN,00-0025439,Brian Leonard,RB,2012,3.0,15.0,11.0,67.0,-5.0,78.0,0.0,0.0,0
TB,00-0025439,Brian Leonard,RB,2013,2.0,37.0,29.0,179.0,77.0,153.0,0.0,0.0,0
LA,00-0029640,Brian Quick,WR,2016,2.0,77.0,41.0,564.0,895.0,177.0,3.0,0.0,1
WAS,00-0029640,Brian Quick,WR,2017,2.0,8.0,6.0,76.0,55.0,27.0,0.0,0.0,1
WAS,00-0029640,Brian Quick,WR,2018,2.0,3.0,3.0,18.0,17.0,1.0,0.0,0.0,1
WAS,00-0037746,Brian Robinson,RB,2022,2.0,12.0,9.0,60.0,-11.0,72.0,1.0,0.0,0
WAS,00-0037746,Brian Robinson,RB,2023,1.0,43.0,36.0,368.0,-55.0,410.0,4.0,0.0,0
DAL,00-0030516,Brice Butler,WR,2015,3.0,26.0,12.0,258.0,307.0,96.0,0.0,0.0,1
DAL,00-0030516,Brice Butler,WR,2016,2.0,32.0,16.0,219.0,454.0,19.0,3.0,0.0,1
DAL,00-0030516,Brice Butler,WR,2017,2.0,24.0,15.0,337.0,425.0,37.0,3.0,1.0,1
MIA,00-0030516,Brice Butler,WR,2018,2.0,10.0,6.0,60.0,138.0,1.0,1.0,0.0,1
